"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"WFDC2",1.90097082567493e-16,-6.57655841644431,0.029,0.755,5.6333369448051e-12,"WFDC2"
"EPCAM",2.36535175248026e-16,-6.49364321523221,0.014,0.735,7.0094833833e-12,"EPCAM"
"KRT19",7.87324450536068e-16,-7.11311882836577,0,0.694,2.33315727671858e-11,"KRT19"
"AGR2",2.7798260520088e-15,-6.50668750151866,0,0.673,8.23773652252289e-11,"AGR2"
"MUC1",9.61871488429416e-15,-5.79728106418228,0,0.653,2.85040996881173e-10,"MUC1"
"KRT7",1.01123169853759e-14,-6.6779439506097,0.014,0.673,2.9966840154463e-10,"KRT7"
"TREM1",2.67785932442049e-14,-5.5761466566376,0.086,0.755,7.93556832198767e-10,"TREM1"
"SERPINA1",7.32607734316956e-14,-5.20098053310978,0.243,0.898,2.17100975987487e-09,"SERPINA1"
"TNNT1",9.09776230141597e-14,-5.36866236135396,0.029,0.653,2.69603088040161e-09,"TNNT1"
"C19orf33",1.03910138720006e-13,-5.15755674301496,0.057,0.694,3.07927305082867e-09,"C19orf33"
"CLDN4",1.11939026461427e-13,-6.10066321171532,0.014,0.633,3.31720111015794e-09,"CLDN4"
"ADM",1.31341082604854e-13,-5.13124330977788,0.143,0.816,3.89216164191226e-09,"ADM"
"MAL2",1.45287803035017e-13,-5.88895286089175,0.014,0.633,4.30545875513971e-09,"MAL2"
"SLPI",1.51705371884851e-13,-6.18916563582673,0.029,0.653,4.49563699043566e-09,"SLPI"
"PLOD2",1.7883782222467e-13,-4.79506965417896,0.014,0.633,5.29968002380588e-09,"PLOD2"
"ELF3",2.057313099947e-13,-5.93973006302766,0.029,0.653,6.09664164038293e-09,"ELF3"
"CXCL1",2.19969575658471e-13,-6.03344114568877,0.014,0.633,6.51857840506313e-09,"CXCL1"
"GPRC5A",3.54302159573776e-13,-5.37279638376252,0,0.592,1.04993901968093e-08,"GPRC5A"
"SFTA3",3.54302159573776e-13,-5.27033307741054,0,0.592,1.04993901968093e-08,"SFTA3"
"TMEM54",5.46767586889573e-13,-4.72522959408632,0.014,0.612,1.62029106698856e-08,"TMEM54"
"PDLIM4",5.51683255307583e-13,-4.90632119257383,0.086,0.735,1.63485815877849e-08,"PDLIM4"
"TGM2",5.94445712370606e-13,-5.50781939313439,0.1,0.735,1.76158042403905e-08,"TGM2"
"C15orf48",6.70749839759851e-13,-4.39856642405832,0.286,0.857,1.98770007514434e-08,"C15orf48"
"TNFRSF12A",7.84017032539845e-13,-4.7535704761081,0.143,0.776,2.32335607422858e-08,"TNFRSF12A"
"MGST1",8.58222590723759e-13,-5.07402142281422,0.1,0.735,2.54325682535079e-08,"MGST1"
"SLC34A2",1.13489828994885e-12,-5.84064330475218,0,0.571,3.36315759243442e-08,"SLC34A2"
"SMIM22",1.14811804802221e-12,-5.71574220260559,0.014,0.592,3.40233302350903e-08,"SMIM22"
"VCAN",1.19509984585297e-12,-6.21701571098369,0.057,0.673,3.54155888320068e-08,"VCAN"
"AQP9",2.36726516634757e-12,-5.61894029881542,0.029,0.612,7.0151535939544e-08,"AQP9"
"PLS3",2.61310355669438e-12,-4.34944736870309,0.029,0.612,7.74367107990812e-08,"PLS3"
"CXCL8",2.70230504171465e-12,-4.70832667904237,0.314,0.898,8.00801076061719e-08,"CXCL8"
"TACSTD2",3.00291135256198e-12,-5.98773422316328,0.057,0.633,8.89882750218218e-08,"TACSTD2"
"LCN2",3.56897355050164e-12,-5.05733831422031,0,0.551,1.05762962195565e-07,"LCN2"
"NKX2-1",3.56897355050164e-12,-4.8319610785115,0,0.551,1.05762962195565e-07,"NKX2-1"
"PCDH7",3.56897355050164e-12,-3.51108826147537,0,0.551,1.05762962195565e-07,"PCDH7"
"PDZK1IP1",3.56897355050164e-12,-4.98051502426338,0,0.551,1.05762962195565e-07,"PDZK1IP1"
"SPP1",3.75823852288817e-12,-5.19315423820719,0.243,0.816,1.11371640387268e-07,"SPP1"
"CXCL3",4.02170680778833e-12,-5.38827665381067,0.143,0.755,1.19179259541999e-07,"CXCL3"
"S100A8",4.27511431744948e-12,-5.4485722808581,0.2,0.796,1.26688737683298e-07,"S100A8"
"MALL",5.09841309037641e-12,-5.19239378560118,0.014,0.571,1.51086373520215e-07,"MALL"
"S100A14",5.09841309037641e-12,-5.91249100482875,0.014,0.571,1.51086373520215e-07,"S100A14"
"PLAU",5.30264027098758e-12,-5.0903196997586,0.114,0.714,1.57138441790446e-07,"PLAU"
"SFN",5.63944217824037e-12,-5.02470365926734,0.014,0.571,1.67119229509975e-07,"SFN"
"CCL2",5.92915945060095e-12,-5.33329381491889,0.143,0.755,1.75704711159109e-07,"CCL2"
"IL1RN",7.96692361506774e-12,-4.33023715632737,0.171,0.776,2.36091814408917e-07,"IL1RN"
"OLR1",7.99350685152656e-12,-5.4453165539911,0.071,0.633,2.36879582038138e-07,"OLR1"
"DCBLD2",8.1727490080541e-12,-4.63480340679959,0.071,0.673,2.42191244104675e-07,"DCBLD2"
"GOLM1",8.93969653428676e-12,-4.58075649320084,0.043,0.612,2.64918967097054e-07,"GOLM1"
"LAMB3",8.93969653428676e-12,-5.11478608598214,0.043,0.612,2.64918967097054e-07,"LAMB3"
"EREG",1.18585831794076e-11,-5.54144791725692,0.1,0.714,3.51417253938565e-07,"EREG"
"CEACAM6",1.33773391076979e-11,-6.34005765307057,0.014,0.551,3.9642406711752e-07,"CEACAM6"
"VEGFA",1.36088705997558e-11,-4.10263398996758,0.157,0.735,4.03285271353163e-07,"VEGFA"
"SFTA2",1.42846975581989e-11,-6.08981752899712,0.043,0.592,4.23312727439667e-07,"SFTA2"
"F3",1.55458345141236e-11,-5.14589384907944,0.014,0.551,4.6068525999154e-07,"F3"
"IL1B",1.82007493150686e-11,-4.588520166996,0.229,0.816,5.39361005202743e-07,"IL1B"
"C8orf4",2.43295705870194e-11,-5.99831871973651,0.014,0.551,7.20982494775732e-07,"C8orf4"
"FN1",2.54681347929096e-11,-5.29187274424846,0.171,0.776,7.54722706453084e-07,"FN1"
"CXCL2",3.04561400773486e-11,-3.92384958715386,0.271,0.816,9.0253725505215e-07,"CXCL2"
"IFI27",3.12456375793776e-11,-3.94848680414592,0.329,0.857,9.25933224027275e-07,"IFI27"
"ADGRF5",3.3445332190992e-11,-4.19404960214416,0,0.51,9.91118974147858e-07,"ADGRF5"
"ANGPTL4",3.3445332190992e-11,-4.57682638583312,0,0.51,9.91118974147858e-07,"ANGPTL4"
"CXCL17",3.3445332190992e-11,-5.51323897177987,0,0.51,9.91118974147858e-07,"CXCL17"
"OSMR",3.3445332190992e-11,-4.28358731349482,0,0.51,9.91118974147858e-07,"OSMR"
"FCGR1B",3.77872828793849e-11,-4.7734976824244,0.029,0.551,1.11978834084769e-06,"FCGR1B"
"RETN",5.96174886565594e-11,-5.18201835992359,0.014,0.531,1.76670465884848e-06,"RETN"
"FAM129B",6.05072695373175e-11,-4.29993031433568,0.129,0.694,1.79307242546887e-06,"FAM129B"
"KRT8",6.34785098727634e-11,-5.92091402459346,0.129,0.673,1.88112216156947e-06,"KRT8"
"AK4",6.41833834615694e-11,-4.0469487643081,0.029,0.551,1.90201038550015e-06,"AK4"
"S100A16",6.89149908500245e-11,-5.21713642596565,0.1,0.653,2.04222683884963e-06,"S100A16"
"MMP14",8.84215740125424e-11,-5.19487071408869,0.043,0.571,2.62028492428768e-06,"MMP14"
"SGMS2",9.26194447303447e-11,-3.94524782977007,0.043,0.571,2.74468462513903e-06,"SGMS2"
"STEAP1",9.26777000103257e-11,-4.08279614851015,0.014,0.531,2.74641096210599e-06,"STEAP1"
"CD14",9.54507245706446e-11,-4.86479463080421,0.243,0.816,2.82858677192648e-06,"CD14"
"NR2F1",9.97348397760551e-11,-3.27805157120708,0,0.49,2.95554224192362e-06,"NR2F1"
"PITX1",9.97348397760551e-11,-3.7681707477036,0,0.49,2.95554224192362e-06,"PITX1"
"PRSS8",9.97348397760551e-11,-4.35975251415618,0,0.49,2.95554224192362e-06,"PRSS8"
"TMEM92",9.97348397760551e-11,-3.7187223105125,0,0.49,2.95554224192362e-06,"TMEM92"
"S100A9",1.16943166047905e-10,-4.30978471110337,0.4,0.878,3.46549378266362e-06,"S100A9"
"AGRN",1.17894651328644e-10,-4.59258878828047,0.129,0.694,3.49369009747303e-06,"AGRN"
"YAP1",1.19102995142976e-10,-3.98370131523284,0.029,0.551,3.52949815806695e-06,"YAP1"
"PLTP",1.22700210049093e-10,-4.70704060242333,0.186,0.755,3.63609802459481e-06,"PLTP"
"TNC",1.57979488466446e-10,-5.2106971853972,0.029,0.551,4.68156416121466e-06,"TNC"
"EPHB2",1.83864969485269e-10,-3.8712546999871,0.014,0.51,5.44865450572646e-06,"EPHB2"
"FCGR1A",2.12632966814609e-10,-4.52155279462574,0.129,0.673,6.30116533858412e-06,"FCGR1A"
"PKP3",2.19528417385563e-10,-3.86331084042647,0.057,0.592,6.50550512080378e-06,"PKP3"
"TM4SF1",2.21364145215669e-10,-4.59950665137111,0.114,0.653,6.55990507932115e-06,"TM4SF1"
"VWA1",2.23333423345139e-10,-4.42790851226062,0.014,0.51,6.61826266740984e-06,"VWA1"
"ANXA3",2.34427286986573e-10,-4.69632644165959,0.014,0.51,6.94701822256011e-06,"ANXA3"
"AP1M2",2.34427286986573e-10,-4.07418877583103,0.014,0.51,6.94701822256011e-06,"AP1M2"
"NTN4",2.46058801715893e-10,-2.84995800698091,0.014,0.51,7.29170653004877e-06,"NTN4"
"PARVA",2.71037454250946e-10,-3.16538031960981,0.014,0.51,8.03192391927254e-06,"PARVA"
"PPIC",2.84093860596944e-10,-3.63834899047709,0.114,0.653,8.41883746492983e-06,"PPIC"
"ADGRF1",2.92397342070586e-10,-4.06081853876157,0,0.469,8.66490283491974e-06,"ADGRF1"
"PLPP2",2.96891815286831e-10,-3.81030908599146,0.1,0.633,8.79809205420996e-06,"PLPP2"
"G0S2",3.2406440920719e-10,-4.63190375527375,0.243,0.796,9.60332470244586e-06,"G0S2"
"FXYD3",3.78097045364937e-10,-5.40505429802101,0.014,0.49,1.12045278423445e-05,"FXYD3"
"CLDN3",3.81874338165171e-10,-4.33887989564913,0.029,0.51,1.13164641371867e-05,"CLDN3"
"PCGF2",4.44540443963619e-10,-3.34689141581756,0.057,0.592,1.31735115164179e-05,"PCGF2"
"RNASE1",4.47172782005304e-10,-5.23126167076726,0.114,0.653,1.32515182219452e-05,"RNASE1"
"P4HA2",4.73879968772432e-10,-3.52440118626917,0.071,0.592,1.40429589946022e-05,"P4HA2"
"MCEMP1",4.81859460827949e-10,-5.54150435042832,0.014,0.49,1.42794232621754e-05,"MCEMP1"
"PTGS2",5.41552542098318e-10,-4.42605150358134,0.143,0.673,1.60483680325416e-05,"PTGS2"
"GNG12",5.97373867616448e-10,-4.11578438629686,0.043,0.551,1.77025771929458e-05,"GNG12"
"RAB17",6.75055306935078e-10,-3.71200486084874,0.014,0.49,2.00045889657141e-05,"RAB17"
"EGFR",7.42940027188801e-10,-3.80380655120424,0.014,0.49,2.20162847657129e-05,"EGFR"
"FAM83A",7.42940027188801e-10,-4.03399130616951,0.014,0.49,2.20162847657129e-05,"FAM83A"
"CDA",7.59535296334586e-10,-4.95547564731434,0.057,0.571,2.25080689715791e-05,"CDA"
"PLAUR",7.61337928981422e-10,-3.22741217980336,0.371,0.918,2.25614881874354e-05,"PLAUR"
"CD276",7.67747243764087e-10,-3.75956574200933,0.086,0.633,2.2751421821705e-05,"CD276"
"BOK",7.7933533245307e-10,-3.55086328327009,0.014,0.49,2.30948232419143e-05,"BOK"
"CCDC64B",8.17467662759118e-10,-3.55468870083903,0.014,0.49,2.42248367182037e-05,"CCDC64B"
"FERMT1",8.43083162718541e-10,-3.54952377117691,0,0.449,2.49839264440012e-05,"FERMT1"
"LRIG3",8.43083162718541e-10,-4.09692522760214,0,0.449,2.49839264440012e-05,"LRIG3"
"MISP",8.43083162718541e-10,-2.69833083806387,0,0.449,2.49839264440012e-05,"MISP"
"PARD3",8.43083162718541e-10,-3.1357107279637,0,0.449,2.49839264440012e-05,"PARD3"
"SFTPB",8.43083162718541e-10,-5.92173365750419,0,0.449,2.49839264440012e-05,"SFTPB"
"VSTM2L",8.43083162718541e-10,-3.37948202173165,0,0.449,2.49839264440012e-05,"VSTM2L"
"MET",8.8573003920659e-10,-4.71560816382375,0.029,0.51,2.62477239818481e-05,"MET"
"SLC22A18AS",9.86026090694295e-10,-4.15406640361429,0.057,0.571,2.92198971716347e-05,"SLC22A18AS"
"RAI14",1.03390389398098e-09,-3.67329757141942,0.071,0.571,3.06387079942325e-05,"RAI14"
"C1QB",1.06442053360046e-09,-3.28148292559326,0.357,0.918,3.15430380927161e-05,"C1QB"
"FKBP9",1.06842923491018e-09,-4.02909466388972,0.071,0.592,3.16618319473283e-05,"FKBP9"
"CXADR",1.11463882368657e-09,-4.30256224152827,0.071,0.592,3.30312069011279e-05,"CXADR"
"ITGAV",1.17282035503186e-09,-3.61252137761115,0.157,0.694,3.4755358401014e-05,"ITGAV"
"CRABP2",1.33582845556784e-09,-5.16636256839781,0.071,0.571,3.95859404522975e-05,"CRABP2"
"MMP15",1.34028674268977e-09,-3.60751267232009,0.029,0.51,3.97180573328687e-05,"MMP15"
"PLXDC2",1.44354720972898e-09,-3.78928465661042,0.2,0.694,4.27780780131086e-05,"PLXDC2"
"ABCC3",1.4723456199197e-09,-4.36642755442332,0.114,0.633,4.36314901007005e-05,"ABCC3"
"MDK",1.56263073444654e-09,-3.65069968096988,0.314,0.796,4.63069991845888e-05,"MDK"
"WLS",1.87950218018955e-09,-3.32086149113967,0.057,0.571,5.56971676077372e-05,"WLS"
"WFDC3",2.15207847236446e-09,-4.52962064116919,0.029,0.49,6.37746934500484e-05,"WFDC3"
"MSR1",2.21613193135336e-09,-2.7056961918827,0.171,0.694,6.56728536537254e-05,"MSR1"
"FAM20A",2.21894854358464e-09,-4.00402673881419,0.071,0.571,6.57563211405872e-05,"FAM20A"
"CCL7",2.39163654214018e-09,-5.18754418640262,0,0.429,7.08737572897822e-05,"CCL7"
"CTSE",2.39163654214018e-09,-5.55826245810355,0,0.429,7.08737572897822e-05,"CTSE"
"MDFI",2.39163654214018e-09,-3.93510275822433,0,0.429,7.08737572897822e-05,"MDFI"
"TMPRSS4",2.39163654214018e-09,-4.25599730605203,0,0.429,7.08737572897822e-05,"TMPRSS4"
"CDCP1",2.41324873270341e-09,-4.41372461233529,0.071,0.571,7.1514212944933e-05,"CDCP1"
"WDFY3",2.469120422817e-09,-4.02337866078129,0.029,0.49,7.3169914609759e-05,"WDFY3"
"TMC5",2.54686049789036e-09,-4.9097071728286,0.043,0.51,7.5473663994483e-05,"TMC5"
"FCGR3A",2.58163422027306e-09,-4.40354338925106,0.271,0.816,7.65041484835719e-05,"FCGR3A"
"C1QA",2.60951284224882e-09,-3.95227165792253,0.343,0.898,7.73303035672014e-05,"C1QA"
"TSPAN1",2.62408296980679e-09,-4.53525778700633,0.071,0.571,7.77620747272545e-05,"TSPAN1"
"AHNAK2",2.66249477969346e-09,-3.69433902324687,0.043,0.51,7.89003703014361e-05,"AHNAK2"
"SDC4",2.72903057690717e-09,-4.68905299058962,0.186,0.714,8.0872092116067e-05,"SDC4"
"S100A12",2.78323595872542e-09,-4.95247724321835,0.043,0.51,8.2478414400869e-05,"S100A12"
"CDC42BPA",2.93620691161176e-09,-3.26782110932953,0.043,0.531,8.7011555618703e-05,"CDC42BPA"
"ADAM9",3.28586137933129e-09,-4.26532617136092,0.157,0.694,9.73732161151033e-05,"ADAM9"
"FNBP1L",3.31204295092091e-09,-3.82614218981986,0.057,0.551,9.81490808075901e-05,"FNBP1L"
"CST6",3.47153216274188e-09,-4.77864928473548,0.043,0.51,0.000102875384110693,"CST6"
"CAPN8",3.65076976747432e-09,-4.37916681858211,0.014,0.449,0.000108186911289334,"CAPN8"
"TMEM184A",3.65076976747432e-09,-3.15012767411052,0.014,0.449,0.000108186911289334,"TMEM184A"
"B4GALT2",3.76171665405243e-09,-2.96576048810157,0.057,0.551,0.00011147471132619,"B4GALT2"
"SFTPD",3.82816726790371e-09,-4.67472274952015,0.014,0.449,0.000113443908817058,"SFTPD"
"FCGR2A",3.86890100315647e-09,-4.35682337052314,0.286,0.796,0.000114651012327539,"FCGR2A"
"NAPSA",4.02834484688987e-09,-5.47121066878446,0.143,0.633,0.000119375971192734,"NAPSA"
"EFNB2",4.06971976516375e-09,-2.52413165857106,0.029,0.49,0.000120602075520863,"EFNB2"
"TJP1",4.32448005412772e-09,-3.27684668925293,0.043,0.51,0.000128151641924021,"TJP1"
"EMP2",4.33988346895125e-09,-3.74768306849383,0.129,0.633,0.000128608106718901,"EMP2"
"TEAD1",4.62547994647067e-09,-2.91881903739055,0.014,0.449,0.000137071472733712,"TEAD1"
"RIN2",4.75451538925219e-09,-4.45242830386047,0.1,0.592,0.000140895309045099,"RIN2"
"HK2",5.00062643839498e-09,-4.8560534918157,0.171,0.714,0.000148188563875397,"HK2"
"SPRED1",5.03382397202737e-09,-4.43623990300709,0.143,0.653,0.000149172339587059,"SPRED1"
"SCD",5.09340080567968e-09,-4.16836281147234,0.186,0.694,0.000150937839475512,"SCD"
"SEMA3C",5.09477087180223e-09,-3.99100359332975,0.071,0.571,0.000150978440014987,"SEMA3C"
"TMEM98",5.15761463733227e-09,-4.09747768270495,0.029,0.469,0.000152840752162704,"TMEM98"
"CYR61",5.27125809365837e-09,-3.81102347135283,0.057,0.551,0.000156208462347472,"CYR61"
"KCNS3",5.32731438647691e-09,-4.25887888047055,0.014,0.449,0.000157869634528857,"KCNS3"
"TMEM132A",6.13233660579141e-09,-2.95471928459398,0.014,0.449,0.000181725662976023,"TMEM132A"
"CLEC5A",6.18501001649862e-09,-5.20525065850577,0.029,0.469,0.00018328658682892,"CLEC5A"
"SLC11A1",6.35312567152015e-09,-4.65401560935894,0.2,0.694,0.000188268526149828,"SLC11A1"
"ARFGEF3",6.67740500436887e-09,-3.08142595218037,0,0.408,0.000197878219899467,"ARFGEF3"
"CCL8",6.67740500436887e-09,-4.69579662564165,0,0.408,0.000197878219899467,"CCL8"
"CEACAM5",6.67740500436887e-09,-4.59537640405987,0,0.408,0.000197878219899467,"CEACAM5"
"ESRP1",6.67740500436887e-09,-3.45992309519095,0,0.408,0.000197878219899467,"ESRP1"
"FOLR1",6.67740500436887e-09,-4.05515781475835,0,0.408,0.000197878219899467,"FOLR1"
"KITLG",6.67740500436887e-09,-3.27255808990784,0,0.408,0.000197878219899467,"KITLG"
"KRT15",6.67740500436887e-09,-4.62867415580303,0,0.408,0.000197878219899467,"KRT15"
"KRT80",6.67740500436887e-09,-3.01309470185652,0,0.408,0.000197878219899467,"KRT80"
"MAOA",6.67740500436887e-09,-3.67408026561339,0,0.408,0.000197878219899467,"MAOA"
"MYH14",6.67740500436887e-09,-3.03228487749086,0,0.408,0.000197878219899467,"MYH14"
"PROM2",6.67740500436887e-09,-3.37076449950966,0,0.408,0.000197878219899467,"PROM2"
"SFTPA2",6.67740500436887e-09,-4.6642824120576,0,0.408,0.000197878219899467,"SFTPA2"
"SOX9",6.67740500436887e-09,-3.51576202551622,0,0.408,0.000197878219899467,"SOX9"
"SPDEF",6.67740500436887e-09,-4.20363833088706,0,0.408,0.000197878219899467,"SPDEF"
"SRPX2",6.67740500436887e-09,-3.24679361631907,0,0.408,0.000197878219899467,"SRPX2"
"TSPAN8",6.67740500436887e-09,-4.21786416719226,0,0.408,0.000197878219899467,"TSPAN8"
"PLXNB1",6.73350498715419e-09,-3.04133905107768,0.014,0.449,0.000199540686789327,"PLXNB1"
"PRSS23",6.92623027356159e-09,-4.51487924964737,0.1,0.612,0.000205251907926724,"PRSS23"
"SPR",7.36099025690693e-09,-3.88775753737826,0.1,0.592,0.00021813558527318,"SPR"
"CDH1",7.74750324737654e-09,-4.43070755439804,0.1,0.571,0.000229589511232756,"CDH1"
"SERINC2",7.85513848281694e-09,-4.0303285759561,0.157,0.673,0.000232779173799797,"SERINC2"
"RND3",8.12818146289189e-09,-4.23092964537552,0.071,0.551,0.000240870529471338,"RND3"
"DDAH1",8.46834851842571e-09,-2.99374842045879,0.071,0.551,0.000250951039995028,"DDAH1"
"EMP1",8.65717340743423e-09,-3.97115088849331,0.129,0.633,0.000256546676755906,"EMP1"
"TFAP2A",9.7021063479767e-09,-3.87523245580416,0.029,0.469,0.000287512219515941,"TFAP2A"
"CD163",9.7134998907203e-09,-4.45154122286872,0.171,0.633,0.000287849855761605,"CD163"
"ALCAM",9.93124916120421e-09,-3.77584412905108,0.243,0.837,0.000294302637643126,"ALCAM"
"MBOAT2",1.04165634515685e-08,-3.87988711997162,0.114,0.633,0.000308684441323781,"MBOAT2"
"VSIG4",1.04298693298168e-08,-4.52341197816937,0.114,0.592,0.000309078747719792,"VSIG4"
"GPX8",1.05334691211554e-08,-3.27208913042425,0.014,0.429,0.000312148823936319,"GPX8"
"LRP3",1.06091179033929e-08,-3.44541020990583,0.029,0.469,0.000314390599949146,"LRP3"
"KIAA1522",1.08739975687556e-08,-4.13211451415967,0.057,0.51,0.000322240043952504,"KIAA1522"
"IRX3",1.10394698776082e-08,-3.49960809951286,0.014,0.429,0.000327143650353042,"IRX3"
"PVRL2",1.10463102401207e-08,-3.50621317865481,0.214,0.714,0.000327346357655738,"PVRL2"
"DSC2",1.21991745207576e-08,-3.70802152963532,0.086,0.551,0.00036151033774813,"DSC2"
"C5AR1",1.30396793177777e-08,-3.89354297522477,0.143,0.633,0.000386417856903025,"C5AR1"
"SLCO2B1",1.34712245175002e-08,-4.72114559566329,0.1,0.571,0.0003992062673516,"SLCO2B1"
"CDC42EP1",1.36197559437776e-08,-3.35864234699918,0.129,0.633,0.000403607847637904,"CDC42EP1"
"MEX3D",1.39453279057742e-08,-2.94414019111753,0.014,0.429,0.000413255847159713,"MEX3D"
"CYP1B1",1.43175938834737e-08,-3.91483417937902,0.086,0.551,0.00042428757714286,"CYP1B1"
"HSD3B7",1.44782975660858e-08,-2.63524468853806,0.1,0.612,0.000429049870073386,"HSD3B7"
"AXL",1.44966021044774e-08,-4.34398777156294,0.114,0.612,0.000429592306764084,"AXL"
"DMKN",1.46799371381799e-08,-3.61052869906512,0.114,0.653,0.000435025257152824,"DMKN"
"IER3",1.51852002548653e-08,-3.36988437669318,0.486,0.898,0.000449998224352679,"IER3"
"EGFL7",1.6511923828347e-08,-3.95673090646227,0.086,0.571,0.000489314350729236,"EGFL7"
"TOM1L1",1.71127662430659e-08,-3.00800378199298,0.057,0.531,0.000507119714847014,"TOM1L1"
"GULP1",1.75888314146753e-08,-2.9873938854047,0.014,0.429,0.000521227430142488,"GULP1"
"LAMB2",1.79704132392148e-08,-3.02931066340795,0.057,0.51,0.00053253522593089,"LAMB2"
"EVPL",1.83557293557948e-08,-2.53577659987538,0,0.388,0.000543953683729622,"EVPL"
"FAT1",1.83557293557948e-08,-2.84258768519827,0,0.388,0.000543953683729622,"FAT1"
"FOXA1",1.83557293557948e-08,-2.87095773115854,0,0.388,0.000543953683729622,"FOXA1"
"FUT3",1.83557293557948e-08,-3.10636812202048,0,0.388,0.000543953683729622,"FUT3"
"KRT17",1.83557293557948e-08,-4.46736472343021,0,0.388,0.000543953683729622,"KRT17"
"MECOM",1.83557293557948e-08,-3.08411873109595,0,0.388,0.000543953683729622,"MECOM"
"MUC5B",1.83557293557948e-08,-5.95127086862492,0,0.388,0.000543953683729622,"MUC5B"
"SERTAD4-AS1",1.83557293557948e-08,-3.0836335610999,0,0.388,0.000543953683729622,"SERTAD4-AS1"
"SFTA1P",1.83557293557948e-08,-3.11442260449391,0,0.388,0.000543953683729622,"SFTA1P"
"SIX1",1.83557293557948e-08,-2.71411108344869,0,0.388,0.000543953683729622,"SIX1"
"C6orf132",1.86087991787145e-08,-3.33236341647123,0.043,0.49,0.000551453154862026,"C6orf132"
"HBEGF",1.87032962948669e-08,-3.5464115408691,0.2,0.714,0.000554253482402085,"HBEGF"
"MPZL2",1.89045176485751e-08,-4.52264255205105,0.114,0.612,0.000560216475997874,"MPZL2"
"S100A2",1.9354583933339e-08,-5.18800174555688,0.071,0.51,0.000573553740280568,"S100A2"
"CCND1",2.02320408158239e-08,-3.38761903508227,0.257,0.816,0.000599556297536127,"CCND1"
"LMO3",2.18317410325691e-08,-3.77633549728929,0.029,0.449,0.000646961813759153,"LMO3"
"TUSC3",2.38571333698176e-08,-4.26520178894431,0.029,0.449,0.000706982290281175,"TUSC3"
"LTBR",2.47839520828075e-08,-4.08824207551546,0.171,0.694,0.000734447636021916,"LTBR"
"CLDN12",2.59312046351673e-08,-3.91347220344433,0.086,0.551,0.000768445318158547,"CLDN12"
"LGR4",2.60644069561693e-08,-3.43707689029911,0.029,0.449,0.00077239263573912,"LGR4"
"C3",2.70905544896246e-08,-4.1014714462229,0.1,0.571,0.000802801491745536,"C3"
"GDF15",2.75263955983523e-08,-4.18219654450128,0.129,0.592,0.000815717207161572,"GDF15"
"BSPRY",2.83008130860757e-08,-2.89540227460849,0.057,0.51,0.000838666294992768,"BSPRY"
"EFNA5",2.83008130860757e-08,-3.82735595575217,0.057,0.51,0.000838666294992768,"EFNA5"
"ASS1",2.84693238473077e-08,-2.51263047707858,0.029,0.449,0.000843659942891116,"ASS1"
"WNT7B",2.84693238473077e-08,-4.10399772906159,0.029,0.449,0.000843659942891116,"WNT7B"
"IL1A",2.85355249180331e-08,-3.90664398225206,0.014,0.408,0.000845621745420994,"IL1A"
"MTMR11",2.88906496861696e-08,-3.55901191891248,0.071,0.531,0.000856145512799951,"MTMR11"
"ITGB5",2.91661412965278e-08,-3.53868360192777,0.086,0.551,0.000864309431181306,"ITGB5"
"NOL3",3.01091387441666e-08,-3.59428236421756,0.157,0.673,0.000892254217544633,"NOL3"
"CLDN7",3.06219780090859e-08,-3.91500110069624,0.186,0.673,0.00090745169632125,"CLDN7"
"IGFBP2",3.4790227081069e-08,-4.65959663604072,0.057,0.49,0.0010309735893204,"IGFBP2"
"RBP7",3.4790227081069e-08,-4.02274156641353,0.057,0.49,0.0010309735893204,"RBP7"
"BAIAP2L1",3.52670763321567e-08,-3.76620594665188,0.071,0.531,0.00104510454002713,"BAIAP2L1"
"STEAP3",3.77816264398869e-08,-3.89490468217878,0.057,0.49,0.00111962071791961,"STEAP3"
"GLUL",3.88130986171739e-08,-3.01800707775011,0.514,0.939,0.00115018736442133,"GLUL"
"CSTA",3.92921539902074e-08,-3.38624641736732,0.3,0.796,0.00116438369134581,"CSTA"
"LURAP1L",3.95208396941329e-08,-3.90361464649178,0.043,0.469,0.00117116056349593,"LURAP1L"
"SMPDL3A",4.07326085651605e-08,-3.53590259152069,0.157,0.653,0.00120707012221997,"SMPDL3A"
"ENAH",4.1398051020674e-08,-4.00517085798807,0.086,0.551,0.00122678984394665,"ENAH"
"GJA1",4.32458662871755e-08,-2.99676307947696,0.014,0.408,0.00128154800155416,"GJA1"
"FAM198B",4.32817926637031e-08,-3.79242013048633,0.114,0.571,0.00128261264379618,"FAM198B"
"RAB13",4.48415293519122e-08,-3.14177117714384,0.357,0.857,0.00132883388081457,"RAB13"
"PACSIN3",4.48578978280019e-08,-3.047185107493,0.043,0.469,0.00132931894423501,"PACSIN3"
"LAMC2",4.52759202618206e-08,-3.77347020896446,0.014,0.408,0.00134170662103879,"LAMC2"
"SLC16A3",4.64989233510521e-08,-3.39667587649096,0.457,0.918,0.00137794909458508,"SLC16A3"
"ARHGEF16",4.96998786603739e-08,-2.5117613475135,0,0.367,0.00147280620422152,"ARHGEF16"
"C1orf116",4.96998786603739e-08,-2.65468678044646,0,0.367,0.00147280620422152,"C1orf116"
"CGN",4.96998786603739e-08,-2.45542767067256,0,0.367,0.00147280620422152,"CGN"
